label,text
Output,"Another day, another problem for Osborne as it turns out his married tax allowance is a flop -"
Output,Fantastic campaign starting for a Tax Dodging Bill in new Parliament. Sign up here:  This is long overdue! @oxfamgb
Output,The United Nation’s IPCC report shows conclusively that man-made climate change is happening – we must rebuild the consensus to tackle it.
Output,"IFS's Paul Johnson on Tory plans: cuts are ""enormous... but almost no sense at all about actually how they are going to do it""."
Output,Increasingly this looks like Govt choosing benefits of cheap steel imports v 40k UK steel jobs #SaveOurSteel
Output,"On current trends, childcare costs in London will soar to over £200 a week by 2020. #torybudgets"
Output,@ElectoralCommUK @RoyalMail has failed to deliver freeposts handed over two weeks ago.
Output,Ranby prison: there will be worse to come over the next few months. Government refused critical security funding last year to stop drugs
Output,".@andyburnhammp: ""Another sign of an NHS getting worse. Ambulances taking 1 minute longer when every second counts"""
Output,Freeze on working age benefits for four years announced in #budget2015  #summerbudget
Output,Farmers have nothing to fear from Brexit - Get Britain Out  via @TheConWom
Output,@nusuk No. Labour will ban letting agents charging rip-off fees for signing tenancy agreements. Could save up to £350 per year.
Output,Enjoyed meeting fellow #petrolheads at #PurbrookTyres! Expanding #familybusiness in #Purbrook looking for new sites.
Output,The Conservatives will plug the NHS funding gap | George Osborne
Output,Wales has the fastest rising number of people in jobs in the UK #getbritainworking
Output,"Corporation tax will fall to 18% by 2020, giving businesses the lower taxes they can count on to grow, invest & create jobs with confidence"
Output,Very productive meeting with @royalbritishleg today focusing on help for veterans in #Peterborough and boosting military covenant
Output,Held positive & productive cooperation talks today w/ #SouthKorea FM Yun Byung-se @MOFAkr_eng @UKinKorea
Output,Pleased to announce I've launched the @avjobsfair web site at  Do come along on 6th Sept at Ripley Leisure Centre.
Output,Shocking report out today from @TheKingsFund about #mentalhealth services - cuts are damaging quality of care
Output,"Budget meeting tomorow to decide which services are cut. I spent years building support for those who need services, tomorrow who will lose"
Output,Just helped launch 1001 critical days lecture series with @timloughton - so important that we continue to improve peri-natal mental health
Output,Are junior doctors getting a pay cut? #PMQs
Output,#juniordoctors are the canaries of #NHS.Their distress is an early warning of greater danger & deterioration amongst all staff.
Output,"Between 2007-13, cash benefits paid to richest fifth of population increased by 42%. For poorest fifth, benefits fell by 5% @InequalityBrief"
Output,I support health workers taking strike action on Monday. Low-paid workers deserve a pay rise after years of real-terms pay cuts.
Output,"“About time we valued our nurses"" - @theRCN. 9 in 10 NHS hospitals in England are missing targets for no. of nurses."
Output,.@OFTgov warns competition failing in banking. Empowering consumers key & instant switch service would go a long way
Output,Free childcare hours doubled in Northumberland  #supportingfamilies #aspiration
Output,Coalition policies condemned for undermining children's human rights:  - incl legal aid (lib dem minister responsible)
Output,Could 4.3million families lose child benefit? Osborne refuses to rule it out
Output,"Call for cap on #Clapham Common festivals after #SW4 left it looking like a ""quagmire"":  #London"
Output,"The Government's Lobbying Bill will hit local charities, says Helen Jones MP -"
Output,"Our push for A303/A358 dualling, new nuclear at Hinkley, and rail investment, means more jobs #Somerset"
Output,Western intervention over Isis won’t prevent the break-up of Iraq | Paddy Ashdown  via @guardian
Output,Just chaired a wonderful meeting of the Feeding Birkenhead campaign who are putting #FeedingBritain into action. Tremendous efforts [1/2]
Output,In Glasgow to give a speech at the #FSBConf at midday on how @UKLabour will support small businesses. Watch here
Output,Labour will be disgracefully scaremongering instead of facing facts such as their failed stewardship of NHS in Wales
Output,"The first duty of Government is security of it's citizens. Cutting 40,000 Police Officers will put public at risk"
Output,"V troubled Govt seems to have decided #Kellingley must close by 2015, ruling out other options. We need to keep fighting for jobs & future"
Output,"Labour will rebuild neighbourhood policing and stand up for our police service, saving 10,000 police officers:"
Output,It appears WLBC’s Planning Dept is in chaos yet again. I’ve called upon the Planning Inspectorate to investigate the shambles.
Output,Many negotiations went into securing direct train service from Shrewsbury to London. @VirginTrains is doing so well
Output,Sadiq Khan said Labour's Co-Op loans are 'secured'. Anyone fancy looking into their accounts to find assets to 'secure' a low interest rate?
Output,"Michael Gove reshaped English education decisively for the better. School autonomy, sharper accountability & higher expectations = success."
Output,When UK Coal went bust ex miners lost their coal allowance. A very unfair situation I have put right today
Output,Hammersmith's excellent free schools and academies would be threatened by a hostile Lab Govt. To save our schools vote for @charliedewhirst
Output,"Top 1% pay 28% of tax in UK, higher ration than in any year under last Labour govt #Budget2016"
Output,#Labour to setup Human Rights task force.
Output,"Come on Khan, fess up! Labour have been talking up rent controls in London for years #londontomorrow #BackZac2016"
Output,"Manufacturing up 0.8% in last quarter, 3.8% in February year-on-year. Exciting to see a sustainable recovery gaining pace. More to do."
Output,Today the income tax personal allowance rises to £10k and the #2kcashback employment allowance comes into effect. Happy New (Tax) Year
Output,@BernardMcEldown unemployment now much lower than in 2010. That is the truth.
Output,Great news on truancy out today - down by a third since 2010.
Output,Private sector wages are now level with inflation.  This is a big moment.
Output,"@mproberts1977 it really isn't Martin. Manufacturing growing, as is construction, and wages will soon match inflation."
Output,We’re launching our 5 month apprenticeship campaign ‘You’re Hired East Sussex’ next week to kick off #NAW2015 – look out for #YoureHiredES
Output,Economic recovery strengthens: business profitability at 17-year high (attached). Bodes well for future investment.
Output,"On average for every day of this government, 1000 new jobs have been created. That's 1000 new opportunities & economic security every day"
Output,"760,000 more businesses since 2010 is great news - meaning more jobs and a growing economy:"
